CNES - Recursos Humanos - Profissionais - Indivíduos - segundo CBO 2002 - Brasil
Quantidade por Município e Médicos
Período:Dez/2017
"Município";"Médico Anestesiologista";"Médico Cirurgião Geral";"Médico Clínico";"Médico Generalista Alopata";"Médico Ginecologista Obstetra";"Médico da estratégia de Saúde da Família";"Médico de família e comunidade";"Médico Pediatra";"Médico psiquiatra";"Médico em radiologia e diagnóstico por imagem";"Médico sanitarista";"Médico acupunturista";"Médico alergista e imunologista";"Médico anatomopatologista";"Médico angiologista";"Médico broncoesofalogista";"Médico Cardiologista Intervencionista";"Médico cancerologista cirúrgico";"Médico cancerologista pediátrico";"Médico cardiologista";"Médico cirurgião cardiovascular";"Médico cirurgião da mão";"Médico cirurgião de cabeça e pescoço";"Médico cirurgião do aparelho digestivo";"Médico cirurgião pediátrico";"Médico cirurgião plástico";"Médico cirurgião torácico";"Médico citopatologista";"Médico coloproctologista";"Médico dermatologista";"Médico do trabalho";"Médico em cirurgia vascular";"Médico em endoscopia";"Médico em medicina de tráfego";"Médico em medicina intensiva";"Médico em medicina nuclear";"Médico em medicina preventiva e social";"Médico endocrinologista e metabologista";"Médico fisiatra";"Médico foniatra";"Médico gastroenterologista";"Médico geneticista";"Médico geriatra";"Médico hansenologista";"Médico hematologista";"Médico hiperbarista";"Médico homeopata";"Médico infectologista";"Médico legista";"Médico mastologista";"Médico nefrologista";"Médico neurocirurgião";"Médico neurofisiologista clínico";"Médico neurologista";"Médico nutrologista";"Médico oftalmologista";"Médico oncologista clínico";"Médico ortopedista e traumatologista";"Médico otorrinolaringologista";"Médico patologista";"Médico patologista clínico / medicina laboratorial";"Médico pneumologista";"Médico radioterapeuta";"Médico residente";"Médico reumatologista";"Médico urologista";"Total"
"350300 Aramina";-;-;3;-;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"350310 Arandu";1;-;4;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;-;-;12
"350315 Arapeí";-;1;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350320 Araraquara";17;3;209;-;36;32;-;56;16;16;1;2;5;4;3;-;1;-;-;29;-;-;-;2;2;8;1;-;-;13;14;5;1;-;4;1;-;7;-;-;11;-;-;-;-;-;1;4;-;-;8;1;-;11;1;54;11;12;11;-;-;4;1;29;2;8;657
"350330 Araras";8;2;135;5;10;7;-;38;7;7;-;2;1;2;3;-;6;-;-;27;-;-;-;-;-;3;-;-;-;11;3;-;-;-;-;1;-;4;-;-;2;-;1;-;-;-;-;5;-;-;6;-;-;10;2;9;3;5;3;-;1;-;-;4;1;-;334
"350340 Arealva";-;-;5;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"350350 Areias";-;-;5;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"350360 Areiópolis";-;-;1;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"350370 Ariranha";-;-;1;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"350380 Artur Nogueira";1;-;17;-;2;15;-;11;4;6;-;-;-;-;1;-;-;-;-;6;-;-;-;-;-;1;-;-;-;6;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4;-;5;-;5;-;-;-;-;-;-;-;1;88
"350390 Arujá";7;2;50;-;19;8;-;20;-;14;-;-;2;1;1;-;-;-;-;7;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;2;-;7;3;-;-;-;-;-;-;2;155
"350395 Aspásia";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"350400 Assis";4;2;137;-;6;9;-;25;11;13;1;2;1;1;2;-;-;-;-;17;-;-;1;-;-;1;-;-;-;2;2;1;-;-;4;-;-;3;1;-;5;-;-;-;-;-;-;6;-;1;3;4;-;5;1;12;5;1;3;-;1;1;-;-;2;-;296
"350410 Atibaia";17;12;138;1;36;9;2;77;10;16;-;5;5;1;1;-;1;-;-;23;-;-;1;1;1;2;-;-;-;16;5;3;-;-;2;-;1;9;-;-;3;-;-;-;2;-;-;6;-;-;4;2;-;12;2;29;3;48;7;1;-;4;-;-;4;3;525
"350420 Auriflama";-;-;13;-;-;1;-;3;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;20
"350430 Avaí";-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"350440 Avanhandava";-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"350450 Avaré";2;3;57;-;4;10;5;11;3;5;-;1;-;1;2;-;-;-;-;8;-;-;-;-;-;1;-;-;-;6;-;-;-;-;-;-;-;2;-;-;2;-;-;-;-;-;-;3;-;-;3;1;-;6;-;6;8;10;2;-;-;-;-;-;-;1;163
"350460 Bady Bassitt";-;-;17;-;2;4;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;28
"350470 Balbinos";-;-;4;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350480 Bálsamo";-;-;8;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"350490 Bananal";1;-;12;-;1;3;-;7;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;34
"350500 Barão de Antonina";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"350510 Barbosa";-;-;3;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350520 Bariri";-;-;40;-;-;5;-;8;2;2;-;-;-;1;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;68
"350530 Barra Bonita";2;-;21;-;-;2;-;6;2;5;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;-;-;2;-;1;-;-;-;-;-;53
"350535 Barra do Chapéu";-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"350540 Barra do Turvo";-;-;3;-;1;10;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"350550 Barretos";78;44;221;-;22;7;-;57;15;61;-;2;1;16;1;-;-;6;8;26;-;-;3;-;2;2;-;-;-;10;2;3;3;-;7;7;-;1;-;-;2;1;1;-;5;-;-;3;-;4;10;-;-;18;3;24;101;3;2;-;-;2;15;-;1;3;803
"350560 Barrinha";-;-;15;-;1;3;-;5;1;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;3;-;-;-;-;-;-;-;-;37
"350570 Barueri";30;38;299;4;147;-;-;282;28;57;-;5;4;6;4;-;-;-;-;58;2;-;8;1;2;13;1;-;-;27;-;12;11;-;9;-;-;10;1;-;8;-;-;-;1;-;-;7;-;1;9;3;-;19;1;49;3;140;22;-;-;6;-;-;3;11;1342
"350580 Bastos";1;1;12;-;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;22
"350590 Batatais";2;4;41;-;12;10;-;12;7;3;-;-;-;-;1;-;-;-;-;13;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;4;-;-;4;-;6;-;10;4;-;-;-;-;-;1;3;143
"350600 Bauru";56;14;220;-;56;38;-;95;22;33;-;5;5;8;9;-;-;-;-;48;5;-;3;6;2;8;-;1;2;22;15;4;-;-;3;6;-;10;2;-;14;-;4;-;2;-;4;15;4;-;18;1;-;23;1;30;15;22;20;1;4;3;1;66;7;7;960
"350610 Bebedouro";4;3;26;-;7;4;-;20;7;11;-;2;1;2;2;-;-;-;-;6;-;-;1;-;-;3;-;-;-;3;3;-;-;4;1;-;-;4;-;-;3;-;-;-;1;-;1;2;-;-;-;3;-;4;1;11;3;4;2;-;-;2;-;-;1;2;154
"350620 Bento de Abreu";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"350630 Bernardino de Campos";-;-;9;-;-;2;-;2;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;18
"350635 Bertioga";7;3;29;3;9;-;-;27;2;5;2;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;-;3;-;7;2;-;-;-;-;-;-;-;107
"350640 Bilac";-;-;10;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"350650 Birigui";7;1;67;-;4;12;-;12;1;3;-;-;-;1;2;-;-;-;-;5;-;-;-;2;-;3;-;-;-;5;-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;-;-;1;-;1;-;-;-;-;1;137
"350660 Biritiba-Mirim";-;1;21;-;5;4;-;8;-;1;-;1;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;52
"350670 Boa Esperança do Sul";-;-;5;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"350680 Bocaina";-;-;2;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350690 Bofete";-;-;1;-;2;-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"350700 Boituva";-;-;33;-;10;-;-;17;3;7;-;-;-;-;1;-;-;-;-;6;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;3;-;5;1;-;-;-;-;-;1;-;93
"350710 Bom Jesus dos Perdões";-;-;9;-;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;16
"350715 Bom Sucesso de Itararé";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"350720 Borá";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"350730 Boracéia";-;-;4;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350740 Borborema";1;1;10;-;3;-;-;1;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;23
